#Frequency,Velocity,Velstd
9.987,242.938,0.000000000
10.652,234.617,0.000000000
11.318,195.142,0.000000000
11.984,236.101,0.000000000
12.650,213.734,0.000000000
13.316,193.443,0.000000000
13.981,217.709,0.000000000
14.647,215.976,0.000000000
15.313,189.391,0.000000000
15.979,195.539,0.000000000
16.644,213.162,0.000000000
17.310,208.445,0.000000000
17.976,190.919,0.000000000
18.642,182.754,0.000000000
19.308,183.673,0.000000000
19.973,184.234,0.000000000
20.639,182.665,0.000000000
21.305,179.996,0.000000000
21.971,176.795,0.000000000
22.636,173.403,0.000000000
23.302,169.983,0.000000000
23.968,166.473,0.000000000
24.634,163.479,0.000000000
25.300,162.754,0.000000000
25.965,165.610,0.000000000
26.631,169.991,0.000000000
27.297,174.113,0.000000000
27.963,177.789,0.000000000
28.628,181.327,0.000000000
29.294,183.783,0.000000000
29.960,185.776,0.000000000
30.626,187.762,0.000000000
31.292,189.504,0.000000000
31.957,190.943,0.000000000
32.623,192.219,0.000000000
33.289,193.323,0.000000000
33.955,194.325,0.000000000
34.621,195.533,0.000000000
35.286,197.006,0.000000000
35.952,198.356,0.000000000
36.618,199.013,0.000000000
37.284,198.887,0.000000000
37.949,199.103,0.000000000
38.615,200.096,0.000000000
39.281,201.271,0.000000000
39.947,200.008,0.000000000
40.613,198.330,0.000000000
41.278,197.510,0.000000000
41.944,196.939,0.000000000
42.610,196.032,0.000000000
43.276,195.232,0.000000000
43.941,194.731,0.000000000
44.607,194.001,0.000000000
45.273,192.982,0.000000000
45.939,192.111,0.000000000
46.605,191.463,0.000000000
47.270,190.930,0.000000000
47.936,190.746,0.000000000
48.602,190.893,0.000000000
49.268,191.106,0.000000000
49.933,191.314,0.000000000
