#Frequency,Velocity,Velstd
9.987,1155.223,0.000000000
10.652,1073.557,0.000000000
11.318,990.511,0.000000000
11.984,887.475,0.000000000
12.650,772.479,0.000000000
13.316,673.391,0.000000000
13.981,591.435,0.000000000
14.647,521.680,0.000000000
15.313,464.666,0.000000000
15.979,420.369,0.000000000
16.644,386.819,0.000000000
17.310,362.373,0.000000000
17.976,344.044,0.000000000
18.642,327.372,0.000000000
19.308,306.819,0.000000000
19.973,284.971,0.000000000
20.639,269.714,0.000000000
21.305,258.638,0.000000000
21.971,249.431,0.000000000
22.636,242.113,0.000000000
23.302,236.422,0.000000000
23.968,231.440,0.000000000
24.634,226.726,0.000000000
25.300,222.454,0.000000000
25.965,218.771,0.000000000
26.631,215.531,0.000000000
27.297,212.649,0.000000000
27.963,210.080,0.000000000
28.628,207.936,0.000000000
29.294,206.143,0.000000000
29.960,204.736,0.000000000
30.626,203.650,0.000000000
31.292,202.734,0.000000000
31.957,201.973,0.000000000
32.623,201.350,0.000000000
33.289,200.829,0.000000000
33.955,200.375,0.000000000
34.621,200.005,0.000000000
35.286,199.723,0.000000000
35.952,199.473,0.000000000
36.618,199.205,0.000000000
37.284,198.926,0.000000000
37.949,198.775,0.000000000
38.615,198.760,0.000000000
39.281,198.939,0.000000000
39.947,199.044,0.000000000
40.613,199.117,0.000000000
41.278,199.212,0.000000000
41.944,199.332,0.000000000
42.610,199.449,0.000000000
43.276,199.552,0.000000000
43.941,199.623,0.000000000
44.607,199.605,0.000000000
45.273,199.452,0.000000000
45.939,199.159,0.000000000
46.605,198.729,0.000000000
47.270,198.173,0.000000000
47.936,197.517,0.000000000
48.602,196.787,0.000000000
49.268,196.032,0.000000000
49.933,195.352,0.000000000
