#Frequency,Velocity,Velstd
9.987,324.642,0.000000000
10.652,195.193,0.000000000
11.318,281.652,0.000000000
11.984,216.771,0.000000000
12.650,149.358,0.000000000
13.316,210.449,0.000000000
13.981,287.178,0.000000000
14.647,244.178,0.000000000
15.313,181.263,0.000000000
15.979,155.096,0.000000000
16.644,166.018,0.000000000
17.310,190.363,0.000000000
17.976,201.103,0.000000000
18.642,199.874,0.000000000
19.308,199.457,0.000000000
19.973,201.767,0.000000000
20.639,203.776,0.000000000
21.305,204.336,0.000000000
21.971,203.307,0.000000000
22.636,200.881,0.000000000
23.302,197.799,0.000000000
23.968,195.380,0.000000000
24.634,195.267,0.000000000
25.300,198.852,0.000000000
25.965,201.435,0.000000000
26.631,194.635,0.000000000
27.297,183.977,0.000000000
27.963,176.717,0.000000000
28.628,175.024,0.000000000
29.294,178.009,0.000000000
29.960,180.598,0.000000000
30.626,178.551,0.000000000
31.292,174.808,0.000000000
31.957,172.172,0.000000000
32.623,170.948,0.000000000
33.289,170.204,0.000000000
33.955,169.582,0.000000000
34.621,169.655,0.000000000
35.286,171.509,0.000000000
35.952,175.845,0.000000000
36.618,179.607,0.000000000
37.284,180.622,0.000000000
37.949,182.179,0.000000000
38.615,188.327,0.000000000
39.281,201.151,0.000000000
39.947,204.368,0.000000000
40.613,202.249,0.000000000
41.278,200.234,0.000000000
41.944,199.399,0.000000000
42.610,199.588,0.000000000
43.276,200.601,0.000000000
43.941,201.838,0.000000000
44.607,202.455,0.000000000
45.273,202.246,0.000000000
45.939,201.414,0.000000000
46.605,200.035,0.000000000
47.270,198.318,0.000000000
47.936,196.880,0.000000000
48.602,196.146,0.000000000
49.268,196.144,0.000000000
49.933,196.387,0.000000000
