#Frequency,Velocity,Velstd
9.987,1269.522,0.000000000
10.652,1147.421,0.000000000
11.318,1031.032,0.000000000
11.984,905.069,0.000000000
12.650,776.514,0.000000000
13.316,670.276,0.000000000
13.981,583.188,0.000000000
14.647,509.410,0.000000000
15.313,449.841,0.000000000
15.979,404.525,0.000000000
16.644,371.292,0.000000000
17.310,348.075,0.000000000
17.976,331.637,0.000000000
18.642,317.323,0.000000000
19.308,299.691,0.000000000
19.973,280.512,0.000000000
20.639,266.768,0.000000000
21.305,256.618,0.000000000
21.971,248.148,0.000000000
22.636,241.309,0.000000000
23.302,235.925,0.000000000
23.968,231.183,0.000000000
24.634,226.684,0.000000000
25.300,222.579,0.000000000
25.965,218.986,0.000000000
26.631,215.769,0.000000000
27.297,212.888,0.000000000
27.963,210.319,0.000000000
28.628,208.172,0.000000000
29.294,206.373,0.000000000
29.960,204.957,0.000000000
30.626,203.861,0.000000000
31.292,202.936,0.000000000
31.957,202.177,0.000000000
32.623,201.566,0.000000000
33.289,201.065,0.000000000
33.955,200.633,0.000000000
34.621,200.289,0.000000000
35.286,200.038,0.000000000
35.952,199.820,0.000000000
36.618,199.581,0.000000000
37.284,199.319,0.000000000
37.949,199.180,0.000000000
38.615,199.173,0.000000000
39.281,199.363,0.000000000
39.947,199.461,0.000000000
40.613,199.518,0.000000000
41.278,199.604,0.000000000
41.944,199.726,0.000000000
42.610,199.854,0.000000000
43.276,199.978,0.000000000
43.941,200.079,0.000000000
44.607,200.093,0.000000000
45.273,199.974,0.000000000
45.939,199.711,0.000000000
46.605,199.302,0.000000000
47.270,198.759,0.000000000
47.936,198.114,0.000000000
48.602,197.399,0.000000000
49.268,196.663,0.000000000
49.933,196.002,0.000000000
