#Frequency,Velocity,Velstd
9.987,447.609,0.000000000
10.652,375.122,0.000000000
11.318,329.048,0.000000000
11.984,303.759,0.000000000
12.650,287.309,0.000000000
13.316,277.953,0.000000000
13.981,272.727,0.000000000
14.647,269.171,0.000000000
15.313,266.119,0.000000000
15.979,262.609,0.000000000
16.644,258.453,0.000000000
17.310,253.128,0.000000000
17.976,245.592,0.000000000
18.642,235.963,0.000000000
19.308,225.945,0.000000000
19.973,217.373,0.000000000
20.639,210.929,0.000000000
21.305,206.427,0.000000000
21.971,203.666,0.000000000
22.636,202.325,0.000000000
23.302,201.895,0.000000000
23.968,201.973,0.000000000
24.634,202.225,0.000000000
25.300,202.429,0.000000000
25.965,202.068,0.000000000
26.631,201.119,0.000000000
27.297,200.050,0.000000000
27.963,199.118,0.000000000
28.628,198.563,0.000000000
29.294,198.562,0.000000000
29.960,198.624,0.000000000
30.626,198.029,0.000000000
31.292,197.045,0.000000000
31.957,196.118,0.000000000
32.623,195.397,0.000000000
33.289,194.780,0.000000000
33.955,194.182,0.000000000
34.621,193.685,0.000000000
35.286,193.495,0.000000000
35.952,193.860,0.000000000
36.618,194.182,0.000000000
37.284,193.814,0.000000000
37.949,193.125,0.000000000
38.615,193.153,0.000000000
39.281,194.729,0.000000000
39.947,194.821,0.000000000
40.613,194.072,0.000000000
41.278,193.295,0.000000000
41.944,192.695,0.000000000
42.610,192.371,0.000000000
43.276,192.356,0.000000000
43.941,192.510,0.000000000
44.607,192.639,0.000000000
45.273,192.698,0.000000000
45.939,192.697,0.000000000
46.605,192.606,0.000000000
47.270,192.434,0.000000000
47.936,192.302,0.000000000
48.602,192.334,0.000000000
49.268,192.592,0.000000000
49.933,192.997,0.000000000
