#Frequency,Velocity,Velstd
4.003,5137.323,0.000000000
4.404,2435.076,0.000000000
4.804,6580.144,0.000000000
5.204,-17869.041,0.000000000
5.604,3085.316,0.000000000
6.005,8581.561,0.000000000
6.405,-1668.206,0.000000000
6.805,-1178.331,0.000000000
7.206,-1763.256,0.000000000
7.606,-951.201,0.000000000
8.006,-1697.967,0.000000000
8.407,-1006.168,0.000000000
8.807,-1579.026,0.000000000
9.207,-1747.811,0.000000000
9.608,-2290.907,0.000000000
10.008,1796.484,0.000000000
10.408,1395.943,0.000000000
10.809,786.967,0.000000000
11.209,463.769,0.000000000
11.609,854.057,0.000000000
12.010,479.029,0.000000000
12.410,445.029,0.000000000
12.810,397.376,0.000000000
13.211,443.546,0.000000000
13.611,413.306,0.000000000
14.011,376.023,0.000000000
14.412,433.167,0.000000000
14.812,413.623,0.000000000
15.212,390.221,0.000000000
15.612,441.487,0.000000000
16.013,423.301,0.000000000
16.413,394.771,0.000000000
16.813,318.192,0.000000000
17.214,366.837,0.000000000
17.614,315.549,0.000000000
18.014,272.514,0.000000000
18.415,256.162,0.000000000
18.815,270.557,0.000000000
19.215,250.787,0.000000000
19.616,237.018,0.000000000
20.016,249.318,0.000000000
20.416,235.832,0.000000000
20.817,228.295,0.000000000
21.217,239.812,0.000000000
21.617,230.587,0.000000000
22.018,223.207,0.000000000
22.418,215.407,0.000000000
22.818,225.309,0.000000000
23.219,195.988,0.000000000
23.619,222.209,0.000000000
24.019,222.061,0.000000000
24.420,194.476,0.000000000
24.820,194.609,0.000000000
25.220,217.172,0.000000000
25.620,195.827,0.000000000
26.021,195.904,0.000000000
26.421,201.775,0.000000000
26.821,196.610,0.000000000
27.222,196.358,0.000000000
27.622,196.766,0.000000000
28.022,197.168,0.000000000
28.423,196.126,0.000000000
28.823,196.376,0.000000000
29.223,196.043,0.000000000
29.624,196.260,0.000000000
30.024,195.366,0.000000000
30.424,194.968,0.000000000
30.825,194.647,0.000000000
31.225,194.645,0.000000000
31.625,193.937,0.000000000
32.026,193.798,0.000000000
32.426,194.382,0.000000000
32.826,193.194,0.000000000
33.227,192.857,0.000000000
33.627,192.797,0.000000000
34.027,192.831,0.000000000
34.428,192.146,0.000000000
34.828,192.254,0.000000000
35.228,192.127,0.000000000
35.629,191.175,0.000000000
36.029,191.414,0.000000000
36.429,191.977,0.000000000
36.829,191.999,0.000000000
37.230,190.647,0.000000000
37.630,191.566,0.000000000
38.030,192.352,0.000000000
38.431,190.881,0.000000000
38.831,191.555,0.000000000
39.231,192.205,0.000000000
39.632,193.319,0.000000000
40.032,191.936,0.000000000
40.432,192.580,0.000000000
40.833,193.388,0.000000000
41.233,193.895,0.000000000
41.633,192.466,0.000000000
42.034,193.148,0.000000000
42.434,193.549,0.000000000
42.834,193.376,0.000000000
43.235,192.826,0.000000000
43.635,192.977,0.000000000
44.035,192.947,0.000000000
44.436,192.812,0.000000000
44.836,192.452,0.000000000
45.236,192.378,0.000000000
45.637,192.392,0.000000000
46.037,192.273,0.000000000
46.437,192.038,0.000000000
46.837,191.877,0.000000000
47.238,191.854,0.000000000
47.638,191.713,0.000000000
48.038,191.500,0.000000000
48.439,191.559,0.000000000
48.839,191.184,0.000000000
49.239,191.076,0.000000000
49.640,191.747,0.000000000
50.040,191.685,0.000000000
50.440,191.367,0.000000000
50.841,191.929,0.000000000
51.241,192.174,0.000000000
51.641,191.783,0.000000000
52.042,191.817,0.000000000
52.442,191.121,0.000000000
52.842,191.933,0.000000000
53.243,191.703,0.000000000
53.643,190.789,0.000000000
54.043,191.871,0.000000000
54.444,192.053,0.000000000
54.844,190.882,0.000000000
55.244,191.679,0.000000000
55.645,190.156,0.000000000
56.045,190.797,0.000000000
56.445,191.672,0.000000000
56.845,190.781,0.000000000
57.246,190.324,0.000000000
57.646,190.218,0.000000000
58.046,190.894,0.000000000
58.447,190.438,0.000000000
58.847,189.998,0.000000000
59.247,189.892,0.000000000
59.648,190.612,0.000000000
60.048,190.316,0.000000000
60.448,189.972,0.000000000
60.849,190.787,0.000000000
61.249,190.714,0.000000000
61.649,190.503,0.000000000
62.050,190.355,0.000000000
62.450,191.296,0.000000000
62.850,191.428,0.000000000
63.251,191.131,0.000000000
63.651,191.383,0.000000000
64.051,192.164,0.000000000
64.452,192.341,0.000000000
64.852,191.873,0.000000000
65.252,191.891,0.000000000
65.653,192.406,0.000000000
66.053,192.201,0.000000000
66.453,191.962,0.000000000
66.853,192.230,0.000000000
67.254,192.130,0.000000000
67.654,191.719,0.000000000
68.054,191.807,0.000000000
68.455,191.942,0.000000000
68.855,191.599,0.000000000
69.255,191.474,0.000000000
69.656,191.574,0.000000000
70.056,191.487,0.000000000
70.456,191.430,0.000000000
70.857,191.263,0.000000000
71.257,191.341,0.000000000
71.657,191.288,0.000000000
72.058,193.136,0.000000000
72.458,191.770,0.000000000
72.858,191.884,0.000000000
73.259,193.127,0.000000000
73.659,-13865.892,0.000000000
74.059,197.489,0.000000000
74.460,191.951,0.000000000
74.860,193.336,0.000000000
75.260,191.252,0.000000000
75.661,192.216,0.000000000
76.061,191.975,0.000000000
76.461,192.478,0.000000000
76.861,191.690,0.000000000
77.262,192.163,0.000000000
77.662,192.510,0.000000000
78.062,192.793,0.000000000
78.463,192.802,0.000000000
78.863,192.397,0.000000000
79.263,192.592,0.000000000
79.664,192.829,0.000000000
80.064,229.254,0.000000000
