#Frequency,Velocity,Velstd
20.000,269.350,0.000000000
20.431,260.528,0.000000000
20.872,253.246,0.000000000
21.322,246.776,0.000000000
21.782,241.671,0.000000000
22.252,237.850,0.000000000
22.732,234.211,0.000000000
23.222,229.742,0.000000000
23.723,225.209,0.000000000
24.235,220.527,0.000000000
24.758,216.017,0.000000000
25.292,212.061,0.000000000
25.837,207.857,0.000000000
26.395,204.850,0.000000000
26.964,202.989,0.000000000
27.545,201.195,0.000000000
28.140,199.669,0.000000000
28.747,198.803,0.000000000
29.367,197.969,0.000000000
30.000,197.975,0.000000000
