#Frequency,Velocity,Velstd
20.000,165.991,0.000000000
20.431,166.407,0.000000000
20.872,167.947,0.000000000
21.322,170.078,0.000000000
21.782,172.062,0.000000000
22.252,174.686,0.000000000
22.732,177.480,0.000000000
23.222,179.618,0.000000000
23.723,182.429,0.000000000
24.235,185.680,0.000000000
24.758,188.653,0.000000000
25.292,190.973,0.000000000
25.837,192.596,0.000000000
26.395,194.483,0.000000000
26.964,195.036,0.000000000
27.545,195.383,0.000000000
28.140,195.883,0.000000000
28.747,194.885,0.000000000
29.367,195.043,0.000000000
30.000,194.952,0.000000000
