#Frequency,Velocity,Velstd
20.000,245.665,0.000000000
20.431,240.301,0.000000000
20.872,235.800,0.000000000
21.322,231.835,0.000000000
21.782,227.020,0.000000000
22.252,222.200,0.000000000
22.732,218.343,0.000000000
23.222,215.463,0.000000000
23.723,212.409,0.000000000
24.235,209.716,0.000000000
24.758,207.439,0.000000000
25.292,205.032,0.000000000
25.837,203.286,0.000000000
26.395,202.304,0.000000000
26.964,201.544,0.000000000
27.545,200.538,0.000000000
28.140,199.980,0.000000000
28.747,199.874,0.000000000
29.367,198.940,0.000000000
30.000,199.010,0.000000000
