#Frequency,Velocity,Velstd
20.000,301.110,0.000000000
20.431,286.368,0.000000000
20.872,270.575,0.000000000
21.322,255.482,0.000000000
21.782,243.872,0.000000000
22.252,234.831,0.000000000
22.732,227.791,0.000000000
23.222,222.716,0.000000000
23.723,218.562,0.000000000
24.235,215.757,0.000000000
24.758,213.290,0.000000000
25.292,210.038,0.000000000
25.837,208.304,0.000000000
26.395,206.772,0.000000000
26.964,204.910,0.000000000
27.545,203.540,0.000000000
28.140,202.770,0.000000000
28.747,201.782,0.000000000
29.367,200.973,0.000000000
30.000,200.974,0.000000000
