#Frequency,Velocity,Velstd
20.000,261.337,0.000000000
20.431,251.835,0.000000000
20.872,244.173,0.000000000
21.322,237.769,0.000000000
21.782,232.061,0.000000000
22.252,227.269,0.000000000
22.732,223.234,0.000000000
23.222,219.551,0.000000000
23.723,216.355,0.000000000
24.235,213.666,0.000000000
24.758,211.573,0.000000000
25.292,210.022,0.000000000
25.837,208.416,0.000000000
26.395,206.592,0.000000000
26.964,205.530,0.000000000
27.545,204.276,0.000000000
28.140,202.687,0.000000000
28.747,201.701,0.000000000
29.367,199.835,0.000000000
30.000,198.942,0.000000000
