#Frequency,Velocity,Velstd
9.987,1348.185,0.000000000
10.652,909.933,0.000000000
11.318,818.879,0.000000000
11.984,701.397,0.000000000
12.650,593.769,0.000000000
13.316,544.721,0.000000000
13.981,596.728,0.000000000
14.647,573.915,0.000000000
15.313,552.048,0.000000000
15.979,570.556,0.000000000
16.644,1002.028,0.000000000
17.310,307.718,0.000000000
17.976,313.753,0.000000000
18.642,327.222,0.000000000
19.308,309.139,0.000000000
19.973,287.643,0.000000000
20.639,265.190,0.000000000
21.305,248.061,0.000000000
21.971,218.571,0.000000000
22.636,213.135,0.000000000
23.302,209.676,0.000000000
23.968,207.259,0.000000000
24.634,205.064,0.000000000
25.300,203.518,0.000000000
25.965,202.107,0.000000000
26.631,201.040,0.000000000
27.297,199.744,0.000000000
27.963,198.738,0.000000000
28.628,199.176,0.000000000
29.294,198.169,0.000000000
29.960,197.272,0.000000000
30.626,196.245,0.000000000
31.292,195.344,0.000000000
31.957,194.524,0.000000000
32.623,193.774,0.000000000
33.289,193.254,0.000000000
33.955,192.724,0.000000000
34.621,192.367,0.000000000
35.286,192.075,0.000000000
35.952,191.805,0.000000000
36.618,191.580,0.000000000
37.284,191.427,0.000000000
37.949,191.304,0.000000000
38.615,191.178,0.000000000
39.281,191.132,0.000000000
39.947,191.051,0.000000000
40.613,191.078,0.000000000
41.278,191.010,0.000000000
41.944,191.046,0.000000000
42.610,190.992,0.000000000
43.276,190.975,0.000000000
43.941,190.971,0.000000000
44.607,190.897,0.000000000
45.273,190.824,0.000000000
45.939,190.765,0.000000000
46.605,190.670,0.000000000
47.270,190.589,0.000000000
47.936,190.520,0.000000000
48.602,190.470,0.000000000
49.268,190.443,0.000000000
49.933,190.457,0.000000000
