#Frequency,Velocity,Velstd
4.003,-544.999,0.000000000
4.404,-905.302,0.000000000
4.804,5909.767,0.000000000
5.204,1947.487,0.000000000
5.604,581.204,0.000000000
6.005,470.421,0.000000000
6.405,422.485,0.000000000
6.805,351.905,0.000000000
7.206,679.841,0.000000000
7.606,785.270,0.000000000
8.006,948.065,0.000000000
8.407,904.718,0.000000000
8.807,867.832,0.000000000
9.207,708.560,0.000000000
9.608,554.382,0.000000000
10.008,494.410,0.000000000
10.408,259.758,0.000000000
10.809,239.666,0.000000000
11.209,194.327,0.000000000
11.609,235.305,0.000000000
12.010,213.846,0.000000000
12.410,244.809,0.000000000
12.810,228.735,0.000000000
13.211,179.986,0.000000000
13.611,199.691,0.000000000
14.011,150.043,0.000000000
14.412,152.616,0.000000000
14.812,195.264,0.000000000
15.212,197.765,0.000000000
15.612,226.360,0.000000000
16.013,255.616,0.000000000
16.413,210.150,0.000000000
16.813,201.595,0.000000000
17.214,198.365,0.000000000
17.614,211.415,0.000000000
18.014,199.671,0.000000000
18.415,197.287,0.000000000
18.815,207.548,0.000000000
19.215,204.477,0.000000000
19.616,202.788,0.000000000
20.016,204.246,0.000000000
20.416,207.502,0.000000000
20.817,209.771,0.000000000
21.217,210.438,0.000000000
21.617,209.749,0.000000000
22.018,215.010,0.000000000
22.418,216.802,0.000000000
22.818,216.453,0.000000000
23.219,212.937,0.000000000
23.619,223.736,0.000000000
24.019,216.402,0.000000000
24.420,215.506,0.000000000
24.820,208.780,0.000000000
25.220,207.007,0.000000000
25.620,213.681,0.000000000
26.021,208.136,0.000000000
26.421,201.503,0.000000000
26.821,198.383,0.000000000
27.222,207.970,0.000000000
27.622,202.346,0.000000000
28.022,199.282,0.000000000
28.423,191.035,0.000000000
28.823,204.748,0.000000000
29.223,201.421,0.000000000
29.624,211.901,0.000000000
30.024,208.843,0.000000000
30.424,179.838,0.000000000
30.825,202.558,0.000000000
31.225,214.574,0.000000000
31.625,181.614,0.000000000
32.026,176.125,0.000000000
32.426,197.018,0.000000000
32.826,219.425,0.000000000
33.227,218.893,0.000000000
33.627,173.712,0.000000000
34.027,215.961,0.000000000
34.428,214.269,0.000000000
34.828,171.906,0.000000000
35.228,172.319,0.000000000
35.629,202.485,0.000000000
36.029,196.743,0.000000000
36.429,170.537,0.000000000
36.829,171.786,0.000000000
37.230,186.053,0.000000000
37.630,168.092,0.000000000
38.030,170.267,0.000000000
38.431,173.753,0.000000000
38.831,167.629,0.000000000
39.231,167.522,0.000000000
39.632,157.676,0.000000000
40.032,175.035,0.000000000
40.432,160.486,0.000000000
40.833,156.982,0.000000000
41.233,171.722,0.000000000
41.633,178.468,0.000000000
42.034,161.609,0.000000000
42.434,171.273,0.000000000
42.834,158.216,0.000000000
43.235,183.926,0.000000000
43.635,166.123,0.000000000
44.035,176.226,0.000000000
44.436,160.102,0.000000000
44.836,189.499,0.000000000
45.236,161.033,0.000000000
45.637,179.836,0.000000000
46.037,162.161,0.000000000
46.437,191.083,0.000000000
46.837,176.333,0.000000000
47.238,183.393,0.000000000
47.638,191.621,0.000000000
48.038,193.227,0.000000000
48.439,193.805,0.000000000
48.839,190.745,0.000000000
49.239,196.031,0.000000000
49.640,195.431,0.000000000
50.040,195.494,0.000000000
50.440,196.569,0.000000000
50.841,198.311,0.000000000
51.241,197.206,0.000000000
51.641,195.759,0.000000000
52.042,200.133,0.000000000
52.442,200.881,0.000000000
52.842,199.808,0.000000000
53.243,196.138,0.000000000
53.643,201.782,0.000000000
54.043,200.112,0.000000000
54.444,200.333,0.000000000
54.844,205.968,0.000000000
55.244,268.421,0.000000000
55.645,-2694.720,0.000000000
56.045,194.379,0.000000000
56.445,204.922,0.000000000
56.845,197.147,0.000000000
57.246,194.737,0.000000000
57.646,191.969,0.000000000
58.046,206.690,0.000000000
58.447,207.246,0.000000000
58.847,208.445,0.000000000
59.247,192.195,0.000000000
59.648,207.563,0.000000000
60.048,207.205,0.000000000
