#Frequency,Velocity,Velstd
4.003,8523.344,0.000000000
4.404,1979.923,0.000000000
4.804,18269.860,0.000000000
5.204,-5304.731,0.000000000
5.604,1387.340,0.000000000
6.005,841.164,0.000000000
6.405,-802.358,0.000000000
6.805,-1033.809,0.000000000
7.206,-3100.466,0.000000000
7.606,-883.426,0.000000000
8.006,-488.897,0.000000000
8.407,-1014.051,0.000000000
8.807,-1274.163,0.000000000
9.207,-590.916,0.000000000
9.608,-1809.266,0.000000000
10.008,1090.882,0.000000000
10.408,406.841,0.000000000
10.809,579.196,0.000000000
11.209,407.499,0.000000000
11.609,367.289,0.000000000
12.010,434.028,0.000000000
12.410,407.382,0.000000000
12.810,361.546,0.000000000
13.211,416.048,0.000000000
13.611,386.490,0.000000000
14.011,345.262,0.000000000
14.412,416.199,0.000000000
14.812,391.463,0.000000000
15.212,361.221,0.000000000
15.612,437.691,0.000000000
16.013,413.571,0.000000000
16.413,379.608,0.000000000
16.813,294.982,0.000000000
17.214,385.045,0.000000000
17.614,233.963,0.000000000
18.014,264.799,0.000000000
18.415,246.728,0.000000000
18.815,215.753,0.000000000
19.215,208.589,0.000000000
19.616,224.916,0.000000000
20.016,202.367,0.000000000
20.416,197.896,0.000000000
20.817,195.738,0.000000000
21.217,233.413,0.000000000
21.617,192.170,0.000000000
22.018,191.920,0.000000000
22.418,191.284,0.000000000
22.818,223.774,0.000000000
23.219,189.015,0.000000000
23.619,190.425,0.000000000
24.019,191.398,0.000000000
24.420,188.324,0.000000000
24.820,190.656,0.000000000
25.220,193.426,0.000000000
25.620,194.221,0.000000000
26.021,192.380,0.000000000
26.421,195.205,0.000000000
26.821,196.284,0.000000000
27.222,193.330,0.000000000
27.622,195.416,0.000000000
28.022,196.445,0.000000000
28.423,197.740,0.000000000
28.823,194.951,0.000000000
29.223,195.796,0.000000000
29.624,197.054,0.000000000
30.024,196.751,0.000000000
30.424,194.380,0.000000000
30.825,195.181,0.000000000
31.225,196.113,0.000000000
31.625,195.942,0.000000000
32.026,193.667,0.000000000
32.426,194.113,0.000000000
32.826,194.993,0.000000000
33.227,195.320,0.000000000
33.627,193.010,0.000000000
34.027,194.085,0.000000000
34.428,195.102,0.000000000
34.828,195.033,0.000000000
35.228,193.221,0.000000000
35.629,194.317,0.000000000
36.029,194.516,0.000000000
36.429,194.335,0.000000000
36.829,193.845,0.000000000
37.230,194.918,0.000000000
37.630,194.097,0.000000000
38.030,193.835,0.000000000
38.431,194.490,0.000000000
38.831,194.352,0.000000000
39.231,193.766,0.000000000
39.632,193.384,0.000000000
40.032,194.192,0.000000000
40.432,194.476,0.000000000
40.833,193.031,0.000000000
41.233,194.014,0.000000000
41.633,194.296,0.000000000
42.034,194.063,0.000000000
42.434,192.621,0.000000000
42.834,191.355,0.000000000
43.235,193.461,0.000000000
43.635,193.132,0.000000000
44.035,191.633,0.000000000
44.436,193.128,0.000000000
44.836,192.943,0.000000000
45.236,191.395,0.000000000
45.637,193.377,0.000000000
46.037,193.412,0.000000000
46.437,192.628,0.000000000
46.837,191.308,0.000000000
47.238,191.206,0.000000000
47.638,189.736,0.000000000
48.038,192.517,0.000000000
48.439,191.265,0.000000000
48.839,189.939,0.000000000
49.239,189.773,0.000000000
49.640,194.922,0.000000000
50.040,190.647,0.000000000
50.440,189.884,0.000000000
50.841,189.863,0.000000000
51.241,194.357,0.000000000
51.641,190.112,0.000000000
52.042,189.560,0.000000000
52.442,191.028,0.000000000
52.842,189.599,0.000000000
53.243,189.009,0.000000000
53.643,189.095,0.000000000
54.043,191.834,0.000000000
54.444,189.190,0.000000000
54.844,189.217,0.000000000
55.244,192.394,0.000000000
55.645,190.921,0.000000000
56.045,189.779,0.000000000
56.445,189.805,0.000000000
56.845,189.782,0.000000000
57.246,189.971,0.000000000
57.646,190.297,0.000000000
58.046,189.984,0.000000000
58.447,190.223,0.000000000
58.847,190.480,0.000000000
59.247,190.867,0.000000000
59.648,190.286,0.000000000
60.048,190.603,0.000000000
60.448,190.881,0.000000000
60.849,191.212,0.000000000
61.249,190.311,0.000000000
61.649,190.796,0.000000000
62.050,191.079,0.000000000
62.450,191.487,0.000000000
62.850,190.468,0.000000000
63.251,191.037,0.000000000
63.651,191.351,0.000000000
64.051,191.752,0.000000000
64.452,190.575,0.000000000
64.852,191.113,0.000000000
65.252,191.418,0.000000000
65.653,191.815,0.000000000
66.053,190.563,0.000000000
66.453,191.271,0.000000000
66.853,191.624,0.000000000
67.254,192.017,0.000000000
67.654,190.890,0.000000000
68.054,191.663,0.000000000
68.455,192.225,0.000000000
68.855,192.167,0.000000000
69.255,191.695,0.000000000
69.656,192.100,0.000000000
70.056,192.292,0.000000000
70.456,192.493,0.000000000
70.857,191.583,0.000000000
71.257,192.209,0.000000000
71.657,192.356,0.000000000
72.058,208.685,0.000000000
72.458,190.951,0.000000000
72.858,190.082,0.000000000
73.259,193.552,0.000000000
73.659,-25662.681,0.000000000
74.059,201.802,0.000000000
74.460,190.712,0.000000000
74.860,190.900,0.000000000
75.260,189.537,0.000000000
75.661,191.940,0.000000000
76.061,189.610,0.000000000
76.461,191.470,0.000000000
76.861,189.440,0.000000000
77.262,191.991,0.000000000
77.662,191.636,0.000000000
78.062,191.664,0.000000000
78.463,192.215,0.000000000
78.863,192.380,0.000000000
79.263,192.612,0.000000000
79.664,192.844,0.000000000
80.064,185.117,0.000000000
