#Frequency,Velocity,Velstd
8.655,1048.000,0.000000000
9.321,970.000,0.000000000
9.987,831.000,0.000000000
10.652,714.000,0.000000000
11.318,652.000,0.000000000
11.984,613.000,0.000000000
12.650,581.000,0.000000000
13.316,551.000,0.000000000
13.981,520.000,0.000000000
14.647,491.000,0.000000000
15.313,462.000,0.000000000
15.979,433.000,0.000000000
16.644,404.000,0.000000000
17.310,378.000,0.000000000
17.976,356.000,0.000000000
18.642,336.000,0.000000000
19.308,315.000,0.000000000
19.973,292.000,0.000000000
20.639,270.000,0.000000000
21.305,253.000,0.000000000
21.971,241.000,0.000000000
22.636,232.000,0.000000000
23.302,225.000,0.000000000
23.968,219.000,0.000000000
24.634,215.000,0.000000000
25.300,212.000,0.000000000
25.965,209.000,0.000000000
26.631,207.000,0.000000000
27.297,205.000,0.000000000
27.963,203.000,0.000000000
28.628,201.000,0.000000000
29.294,200.000,0.000000000
29.960,198.000,0.000000000
30.626,197.000,0.000000000
31.292,196.000,0.000000000
31.957,196.000,0.000000000
32.623,195.000,0.000000000
33.289,195.000,0.000000000
33.955,194.000,0.000000000
34.621,194.000,0.000000000
35.286,194.000,0.000000000
35.952,194.000,0.000000000
36.618,194.000,0.000000000
37.284,193.000,0.000000000
37.949,194.000,0.000000000
38.615,194.000,0.000000000
39.281,194.000,0.000000000
39.947,194.000,0.000000000
40.613,193.000,0.000000000
41.278,193.000,0.000000000
41.944,193.000,0.000000000
42.610,193.000,0.000000000
43.276,193.000,0.000000000
43.941,193.000,0.000000000
44.607,193.000,0.000000000
45.273,192.000,0.000000000
45.939,192.000,0.000000000
46.605,192.000,0.000000000
47.270,192.000,0.000000000
47.936,192.000,0.000000000
