#Frequency,Velocity,Velstd
7.324,593.501,0.000000000
7.989,764.368,0.000000000
8.655,873.916,0.000000000
9.321,845.826,0.000000000
9.987,4213.163,0.000000000
10.652,1624.889,0.000000000
11.318,2444.632,0.000000000
11.984,1290.022,0.000000000
12.650,1024.080,0.000000000
13.316,775.045,0.000000000
13.981,645.948,0.000000000
14.647,584.002,0.000000000
15.313,554.159,0.000000000
15.979,534.893,0.000000000
16.644,512.073,0.000000000
17.310,478.243,0.000000000
17.976,434.064,0.000000000
18.642,385.477,0.000000000
19.308,338.465,0.000000000
19.973,299.162,0.000000000
20.639,271.498,0.000000000
21.305,253.744,0.000000000
21.971,242.199,0.000000000
22.636,234.390,0.000000000
23.302,228.781,0.000000000
23.968,224.494,0.000000000
24.634,220.899,0.000000000
25.300,217.837,0.000000000
25.965,215.053,0.000000000
26.631,213.198,0.000000000
27.297,211.088,0.000000000
27.963,209.484,0.000000000
28.628,208.295,0.000000000
29.294,206.622,0.000000000
29.960,205.457,0.000000000
30.626,203.781,0.000000000
31.292,202.611,0.000000000
31.957,201.626,0.000000000
32.623,200.812,0.000000000
33.289,200.285,0.000000000
33.955,199.674,0.000000000
34.621,199.040,0.000000000
35.286,198.344,0.000000000
35.952,197.676,0.000000000
36.618,197.213,0.000000000
37.284,196.712,0.000000000
37.949,196.258,0.000000000
38.615,195.959,0.000000000
39.281,195.680,0.000000000
39.947,195.601,0.000000000
40.613,195.450,0.000000000
41.278,195.253,0.000000000
41.944,194.943,0.000000000
42.610,194.623,0.000000000
43.276,194.247,0.000000000
43.941,194.072,0.000000000
44.607,193.795,0.000000000
45.273,193.744,0.000000000
45.939,193.821,0.000000000
46.605,194.205,0.000000000
47.270,194.709,0.000000000
47.936,195.345,0.000000000
48.602,196.046,0.000000000
49.268,196.973,0.000000000
49.933,197.896,0.000000000
