#Frequency,Velocity,Velstd
19.308,203.667,7.039570694
19.653,202.976,5.992328111
20.003,202.212,5.857291128
20.360,200.782,5.326356083
20.724,199.116,4.638662462
21.094,196.709,3.148287582
21.470,195.003,2.123411620
21.853,194.236,1.580974730
22.243,193.864,1.409878952
22.640,193.667,1.703380389
23.044,193.667,2.089349925
23.456,193.667,2.357022604
23.874,193.667,2.357022604
24.300,193.667,2.014613806
24.734,193.667,1.613647991
25.175,193.667,1.305258122
25.625,193.829,0.948426189
26.082,194.059,0.889161852
26.547,194.292,1.191501206
27.021,194.333,1.247219129
27.504,194.437,1.386158435
27.994,194.667,1.699673171
28.494,194.667,1.699673171
29.003,194.667,1.699673171
29.520,194.553,1.544784721
30.047,194.333,1.247219129
30.583,194.333,1.247219129
31.129,194.082,0.918200552
31.685,193.803,0.862625384
32.250,193.373,0.858102462
32.826,193.000,0.816496581
33.411,193.000,0.816496581
34.008,192.974,0.817351171
34.615,192.670,0.940598410
35.233,192.360,1.218805194
35.861,192.045,1.383232219
36.501,191.725,1.643486772
37.153,191.399,1.840930676
37.816,191.333,1.885618083
38.491,191.062,1.502171621
39.178,190.718,1.649807553
39.877,190.667,1.699673171
40.589,190.667,2.037097447
41.313,190.649,2.034988255
42.050,190.333,1.699673171
42.801,190.142,1.741956765
43.565,189.667,1.885618083
44.342,189.667,1.885618083
45.133,189.403,1.729662564
45.939,189.000,1.414213562
