#Frequency,Velocity,Velstd
19.308,185.667,5.792715732
19.664,185.310,5.125205541
20.027,184.812,4.485586019
20.396,183.518,4.334500701
20.772,182.600,4.390991843
21.155,182.408,4.119141901
21.545,182.814,3.668608302
21.943,183.610,3.126779187
22.347,184.421,2.676201766
22.759,185.123,2.451043347
23.179,185.544,2.479456023
23.606,185.971,2.905043833
24.042,186.444,3.531811484
24.485,187.110,4.401563362
24.937,187.636,5.466777576
25.396,188.145,6.377042157
25.865,188.849,6.377042157
26.342,189.377,6.499698555
26.827,189.863,6.670278472
27.322,190.359,6.829761480
27.826,190.863,6.473812014
28.339,191.000,5.998162727
28.862,190.883,5.330391053
29.394,190.617,4.574595135
29.936,190.345,4.206191223
30.488,190.069,3.834071629
31.050,189.575,3.520157695
31.623,189.002,3.241148429
32.206,188.417,2.986977830
32.800,187.911,2.703242207
33.405,187.551,2.317158339
34.021,186.934,2.145473068
34.648,186.320,2.057094143
35.287,186.000,2.159321249
35.938,186.000,1.641822575
36.600,186.000,1.632993162
37.275,186.658,1.697985830
37.963,187.007,1.409379297
38.663,187.381,1.215310515
39.376,188.047,0.819246078
40.102,188.411,1.002120039
40.841,188.667,1.247219129
41.594,188.825,1.243015049
42.362,189.000,1.414213562
43.143,188.733,1.635660138
43.938,188.335,1.249052685
44.749,187.596,1.232222081
45.574,187.333,1.247219129
46.414,187.333,1.247219129
47.270,187.333,1.247219129
