#Frequency,Velocity,Velstd
9.987,1006.000,164.000000000
10.312,943.956,136.642112139
10.647,879.894,108.394278190
10.994,837.445,88.505151976
11.351,794.676,68.575229866
11.721,757.805,52.773771891
12.102,721.151,38.758020607
12.495,686.572,29.596044144
12.902,653.327,23.351755753
13.322,620.621,18.978723680
13.755,591.623,17.349585860
14.202,564.031,16.666259477
14.664,538.122,17.091759137
15.141,514.127,19.598682383
15.634,490.075,21.946133107
16.143,464.889,22.761894028
16.668,436.683,19.751783095
17.210,395.163,2.655463257
17.770,357.471,13.271163242
18.348,331.439,19.279135384
18.945,312.866,18.136673380
19.561,295.274,14.978652069
20.197,277.608,10.648195738
20.854,261.475,5.384021487
21.533,248.411,1.145523799
22.233,237.953,0.894111682
22.956,229.133,1.500000000
23.703,221.887,0.897769181
24.474,216.080,0.120013587
25.270,212.134,0.000000000
26.092,208.618,0.000000000
26.941,206.069,0.000000000
27.817,203.828,0.390752461
28.722,201.858,0.000000000
29.657,200.183,0.272305971
30.621,198.507,0.500000000
31.618,197.010,0.500000000
32.646,195.500,0.500000000
33.708,194.871,0.500000000
34.805,194.224,0.500000000
35.937,193.500,0.500000000
37.106,192.634,0.366171299
38.313,192.500,0.500000000
39.559,192.000,0.000000000
40.846,192.000,0.000000000
42.175,191.000,0.000000000
43.547,191.000,0.000000000
44.963,191.000,0.000000000
46.426,190.500,0.500000000
47.936,190.500,0.500000000
