#Frequency,Velocity,Velstd
9.321,411.500,16.500000000
9.627,376.634,13.288623899
9.942,340.624,9.971979883
10.268,310.147,6.964722392
10.605,279.779,3.927895528
10.952,258.372,0.344854069
11.311,237.888,3.428517879
11.682,226.297,3.773255699
12.065,215.664,3.878516258
12.460,209.132,3.284696500
12.869,204.193,2.507117271
13.291,200.709,1.557034853
13.726,198.649,0.265892356
14.176,196.914,1.086444439
14.641,195.518,2.481922730
15.121,195.144,3.567358277
15.617,194.772,4.227902202
16.128,194.275,4.275230183
16.657,193.500,3.480242867
17.203,193.500,2.660398278
17.767,193.843,2.156839718
18.349,194.561,1.439205413
18.951,195.464,0.536066402
19.572,196.397,0.000000000
20.214,197.000,0.000000000
20.876,197.000,0.356393369
21.561,196.808,1.575852574
22.267,196.723,3.168641169
22.997,197.000,4.542568195
23.751,197.000,5.674469148
24.530,196.157,6.000000000
25.334,194.398,5.449126231
26.164,192.051,4.350400748
27.022,190.120,3.706514445
27.908,189.042,3.041521748
28.822,187.354,2.353980046
29.767,187.000,2.000000000
30.743,186.500,1.500000000
31.751,186.500,1.500000000
32.792,186.500,1.500000000
33.866,186.500,1.500000000
34.977,186.767,1.767378756
36.123,187.000,2.000000000
37.307,186.500,1.500000000
38.530,186.936,1.063692637
39.793,186.500,0.500000000
41.098,186.500,0.500000000
42.445,187.000,0.000000000
43.836,187.000,0.000000000
45.273,188.000,0.000000000
