#Frequency,Velocity,Velstd
18.642,329.400,9.414881837
18.999,320.814,2.130581283
19.364,311.678,5.198141015
19.735,300.179,9.086553594
20.113,288.466,11.645979970
20.499,276.539,11.744976797
20.892,264.764,9.389589364
21.292,252.977,5.685744615
21.700,243.933,2.417801511
22.116,235.945,0.566721157
22.540,229.952,1.478960095
22.972,225.367,1.425243487
23.413,221.468,1.035134949
23.862,218.502,0.515477777
24.319,215.902,0.316508226
24.785,213.473,0.309119098
25.260,211.190,0.023747202
25.745,209.128,0.267497032
26.238,207.297,0.235885861
26.741,205.669,0.000000000
27.254,204.129,0.000000000
27.776,202.560,0.000000000
28.309,201.480,0.000000000
28.852,200.530,0.164425113
29.405,199.401,0.466730964
29.968,198.388,0.489897949
30.543,197.525,0.489897949
31.128,196.947,0.367661972
31.725,196.279,0.529115775
32.333,195.548,0.474428309
32.953,194.903,0.581311846
33.585,194.422,0.606243960
34.229,193.953,0.546941450
34.885,193.521,0.665582186
35.554,193.239,0.638221384
36.235,192.830,0.709389216
36.930,192.506,0.622449198
37.638,192.187,0.815699941
38.359,191.877,0.783770040
39.095,191.800,0.748331477
39.844,191.462,0.966706519
40.608,191.202,0.979491838
41.386,191.167,0.988567960
42.180,190.929,1.104563994
42.988,190.800,1.166190379
43.813,190.639,0.868417740
44.652,190.414,1.014804426
45.508,190.459,0.978196063
46.381,190.333,1.114779351
47.270,190.600,1.356465997
