#Frequency,Velocity,Velstd
9.321,448.500,56.500000000
9.632,396.861,36.171396171
9.954,343.497,15.163999009
10.286,309.876,7.825198839
10.630,277.595,1.885522212
10.985,255.771,2.245988518
11.351,234.896,6.000000000
11.730,222.375,6.000000000
12.122,211.926,5.377651654
12.527,205.848,3.554355979
12.945,201.340,1.670178555
13.377,197.861,0.323551589
13.824,196.854,2.674540373
14.286,195.585,4.415212957
14.763,194.065,5.413076146
15.256,192.215,5.042997510
15.765,190.982,4.660561561
16.292,190.500,4.500000000
16.836,190.788,4.500000000
17.398,191.698,4.434163502
17.979,193.008,4.000000000
18.579,194.811,4.000000000
19.199,196.674,4.000000000
19.840,198.201,3.599697684
20.503,199.693,3.897818204
21.188,200.000,4.823583945
21.895,200.443,6.328783587
22.626,200.500,7.485076965
23.382,199.321,8.559748138
24.162,197.562,8.854114061
24.969,195.494,7.996809012
25.803,192.988,6.743803922
26.664,190.400,5.449766953
27.555,188.306,4.306449516
28.475,186.845,3.615117946
29.426,185.901,2.901126440
30.408,185.163,2.163472632
31.424,185.000,2.000000000
32.473,185.000,2.000000000
33.557,185.000,2.000000000
34.678,185.000,2.000000000
35.836,185.000,2.000000000
37.032,184.500,1.500000000
38.269,184.260,1.259942702
39.547,184.500,0.500000000
40.867,184.691,0.308953317
42.232,185.216,0.215981244
43.642,186.275,0.275073081
45.099,187.369,0.369440015
46.605,188.000,0.000000000
