#Frequency,Velocity,Velstd
20.639,219.000,6.761234038
20.991,215.829,6.119767212
21.349,212.650,5.459225684
21.713,209.761,4.382719636
22.084,207.110,3.799638790
22.460,205.087,3.661535098
22.843,203.609,3.576342893
23.233,202.607,3.604245112
23.629,201.727,3.652267687
24.032,200.904,3.749355672
24.442,200.288,3.814634778
24.859,199.662,3.532557892
25.283,199.026,2.950308872
25.714,198.555,2.490651457
26.153,198.044,1.997187095
26.599,197.470,1.436755072
27.052,197.248,1.107034961
27.514,196.957,0.934167361
27.983,196.554,0.909752008
28.460,196.144,1.108182031
28.946,195.864,1.096528593
29.439,195.589,1.031501080
29.942,195.159,1.119415161
30.452,194.720,1.232797611
30.972,194.349,1.183420186
31.500,194.009,1.071851185
32.037,193.680,1.038713617
32.584,193.445,1.164940922
33.139,192.875,1.048351656
33.705,192.625,0.937912995
34.279,192.502,0.886416670
34.864,192.272,0.818534346
35.459,191.889,0.716795696
36.064,191.548,0.749257548
36.679,191.416,0.895811931
37.304,191.277,0.888451959
37.940,191.004,1.190635906
38.588,190.863,0.996615107
39.246,190.857,1.227366647
39.915,190.857,1.245399698
40.596,191.136,1.125849831
41.288,191.286,1.378685849
41.993,191.286,1.030157507
42.709,191.307,1.025580037
43.437,191.463,1.005144615
44.178,191.521,0.887838583
44.932,191.289,0.919180431
45.698,191.143,0.989743319
46.477,191.143,0.989743319
47.270,191.000,0.925820100
