#Frequency,Velocity,Velstd
4.003,-2008.158,0.000000000
4.404,2338.893,0.000000000
4.804,1716.413,0.000000000
5.204,562.029,0.000000000
5.604,514.617,0.000000000
6.005,354.010,0.000000000
6.405,326.335,0.000000000
6.805,251.394,0.000000000
7.206,174.413,0.000000000
7.606,189.886,0.000000000
8.006,119.839,0.000000000
8.407,115.493,0.000000000
8.807,121.698,0.000000000
9.207,151.048,0.000000000
9.608,415.176,0.000000000
10.008,481.375,0.000000000
10.408,357.081,0.000000000
10.809,272.835,0.000000000
11.209,243.416,0.000000000
11.609,242.040,0.000000000
12.010,217.916,0.000000000
12.410,210.623,0.000000000
12.810,205.211,0.000000000
13.211,194.361,0.000000000
13.611,198.987,0.000000000
14.011,199.088,0.000000000
14.412,198.227,0.000000000
14.812,196.657,0.000000000
15.212,198.681,0.000000000
15.612,196.443,0.000000000
16.013,196.861,0.000000000
16.413,200.137,0.000000000
16.813,197.054,0.000000000
17.214,197.747,0.000000000
17.614,196.357,0.000000000
18.014,198.578,0.000000000
18.415,197.954,0.000000000
18.815,196.113,0.000000000
19.215,195.794,0.000000000
19.616,195.781,0.000000000
20.016,197.311,0.000000000
20.416,196.751,0.000000000
20.817,196.658,0.000000000
21.217,196.010,0.000000000
21.617,199.132,0.000000000
22.018,199.854,0.000000000
22.418,198.550,0.000000000
22.818,198.527,0.000000000
23.219,197.768,0.000000000
23.619,203.487,0.000000000
24.019,204.220,0.000000000
24.420,201.874,0.000000000
24.820,208.767,0.000000000
25.220,207.538,0.000000000
25.620,203.929,0.000000000
26.021,209.708,0.000000000
26.421,195.295,0.000000000
26.821,202.866,0.000000000
27.222,199.213,0.000000000
27.622,194.945,0.000000000
28.022,190.519,0.000000000
28.423,189.774,0.000000000
28.823,194.847,0.000000000
29.223,189.379,0.000000000
29.624,188.032,0.000000000
30.024,187.706,0.000000000
30.424,190.134,0.000000000
30.825,187.206,0.000000000
31.225,186.896,0.000000000
31.625,186.700,0.000000000
32.026,187.226,0.000000000
32.426,186.091,0.000000000
32.826,186.495,0.000000000
33.227,186.538,0.000000000
33.627,185.406,0.000000000
34.027,185.993,0.000000000
34.428,186.439,0.000000000
34.828,187.131,0.000000000
35.228,185.664,0.000000000
35.629,186.437,0.000000000
36.029,187.189,0.000000000
36.429,187.830,0.000000000
36.829,187.960,0.000000000
37.230,186.970,0.000000000
37.630,187.390,0.000000000
38.030,188.167,0.000000000
38.431,188.183,0.000000000
38.831,186.873,0.000000000
39.231,187.453,0.000000000
39.632,188.013,0.000000000
40.032,187.893,0.000000000
40.432,186.760,0.000000000
40.833,187.175,0.000000000
41.233,187.327,0.000000000
41.633,187.533,0.000000000
42.034,187.425,0.000000000
42.434,186.862,0.000000000
42.834,187.087,0.000000000
43.235,187.253,0.000000000
43.635,187.267,0.000000000
44.035,187.181,0.000000000
44.436,187.175,0.000000000
44.836,187.451,0.000000000
45.236,187.373,0.000000000
45.637,187.400,0.000000000
46.037,187.317,0.000000000
46.437,187.624,0.000000000
46.837,187.657,0.000000000
47.238,187.797,0.000000000
47.638,188.323,0.000000000
48.038,188.078,0.000000000
48.439,188.363,0.000000000
48.839,188.554,0.000000000
49.239,189.077,0.000000000
49.640,188.761,0.000000000
50.040,188.979,0.000000000
50.440,188.921,0.000000000
50.841,188.985,0.000000000
51.241,188.946,0.000000000
51.641,189.230,0.000000000
52.042,189.243,0.000000000
52.442,189.390,0.000000000
52.842,189.457,0.000000000
53.243,189.645,0.000000000
53.643,189.554,0.000000000
54.043,189.416,0.000000000
54.444,189.492,0.000000000
54.844,189.175,0.000000000
55.244,177.612,0.000000000
55.645,-2102.934,0.000000000
56.045,189.790,0.000000000
56.445,189.301,0.000000000
56.845,189.630,0.000000000
57.246,189.605,0.000000000
57.646,189.998,0.000000000
58.046,189.790,0.000000000
58.447,190.076,0.000000000
58.847,190.624,0.000000000
59.247,190.767,0.000000000
59.648,191.034,0.000000000
60.048,190.884,0.000000000
60.448,191.148,0.000000000
60.849,191.588,0.000000000
61.249,191.707,0.000000000
61.649,191.522,0.000000000
62.050,191.610,0.000000000
62.450,192.044,0.000000000
62.850,191.854,0.000000000
63.251,191.876,0.000000000
63.651,191.476,0.000000000
64.051,191.770,0.000000000
64.452,191.690,0.000000000
64.852,191.739,0.000000000
65.252,191.600,0.000000000
65.653,191.542,0.000000000
66.053,191.795,0.000000000
66.453,191.759,0.000000000
66.853,191.702,0.000000000
67.254,191.730,0.000000000
67.654,191.857,0.000000000
68.054,192.068,0.000000000
68.455,191.827,0.000000000
68.855,192.041,0.000000000
69.255,192.001,0.000000000
69.656,192.095,0.000000000
70.056,192.119,0.000000000
70.456,192.118,0.000000000
70.857,192.030,0.000000000
71.257,192.312,0.000000000
71.657,192.552,0.000000000
72.058,190.887,0.000000000
72.458,192.911,0.000000000
72.858,6023.459,0.000000000
73.259,-19314.596,0.000000000
73.659,-28141.922,0.000000000
74.059,140155.382,0.000000000
74.460,243.900,0.000000000
74.860,11943.472,0.000000000
75.260,252.662,0.000000000
75.661,201.876,0.000000000
76.061,253.880,0.000000000
76.461,200.409,0.000000000
76.861,252.486,0.000000000
77.262,198.576,0.000000000
77.662,193.316,0.000000000
78.062,199.367,0.000000000
78.463,192.944,0.000000000
78.863,198.671,0.000000000
79.263,198.130,0.000000000
79.664,192.808,0.000000000
80.064,202.954,0.000000000
