#Frequency,Velocity,Velstd
55.075,185.250,0.829156198
51.027,187.167,0.687184271
46.643,186.571,0.903507903
41.523,181.125,1.899835519
37.084,176.400,0.489897949
34.121,177.000,0.707106781
31.702,179.333,0.471404521
29.544,182.250,0.829156198
27.352,184.000,0.000000000
24.105,176.833,4.879093723
21.042,168.333,0.471404521
19.544,170.500,1.500000000
18.395,175.000,0.000000000
16.675,173.000,1.000000000
15.197,187.500,2.500000000
9.328,298.500,21.500000000
8.883,310.000,22.000000000
4.959,489.500,30.500000000
