#Frequency,Velocity,Velstd
47.500,190.000,0.000000000
43.397,189.300,0.458257569
39.616,188.444,0.496903995
36.269,188.143,0.349927106
33.411,189.000,0.000000000
30.827,190.167,0.372677996
28.442,191.333,0.471404521
26.127,191.667,0.471404521
23.729,189.833,0.687184271
21.808,190.250,0.433012702
20.182,192.000,0.816496581
18.988,197.000,1.581138830
17.810,201.500,0.500000000
16.643,205.333,1.247219129
15.608,210.000,1.632993162
14.654,215.000,1.000000000
13.844,221.500,1.500000000
12.456,237.000,3.000000000
9.371,327.000,1.000000000
8.121,337.000,2.000000000
