#Frequency,Velocity,Velstd
5.204,793.000,0.000000000
5.604,769.000,0.000000000
6.005,745.000,0.000000000
6.405,719.000,0.000000000
6.805,680.000,0.000000000
7.206,648.000,0.000000000
7.606,609.000,0.000000000
8.006,572.000,0.000000000
8.407,525.000,0.000000000
8.807,474.000,0.000000000
9.207,413.000,0.000000000
9.608,353.000,0.000000000
10.008,297.000,0.000000000
10.408,257.000,0.000000000
10.809,235.000,0.000000000
11.209,227.000,0.000000000
11.609,224.000,0.000000000
12.010,222.000,0.000000000
12.410,221.000,0.000000000
12.810,218.000,0.000000000
13.211,215.000,0.000000000
13.611,212.000,0.000000000
14.011,210.000,0.000000000
14.412,209.000,0.000000000
14.812,209.000,0.000000000
15.212,210.000,0.000000000
15.612,212.000,0.000000000
16.013,214.000,0.000000000
16.413,215.000,0.000000000
16.813,214.000,0.000000000
17.214,211.000,0.000000000
17.614,205.000,0.000000000
18.014,198.000,0.000000000
18.415,190.000,0.000000000
18.815,183.000,0.000000000
19.215,179.000,0.000000000
19.616,176.000,0.000000000
20.016,174.000,0.000000000
20.416,174.000,0.000000000
20.817,174.000,0.000000000
21.217,175.000,0.000000000
21.617,176.000,0.000000000
22.018,178.000,0.000000000
22.418,180.000,0.000000000
22.818,181.000,0.000000000
23.219,183.000,0.000000000
23.619,185.000,0.000000000
24.019,187.000,0.000000000
24.420,189.000,0.000000000
24.820,192.000,0.000000000
25.220,193.000,0.000000000
25.620,195.000,0.000000000
26.021,196.000,0.000000000
26.421,196.000,0.000000000
26.821,196.000,0.000000000
27.222,197.000,0.000000000
27.622,197.000,0.000000000
28.022,196.000,0.000000000
28.423,196.000,0.000000000
28.823,196.000,0.000000000
29.223,196.000,0.000000000
29.624,196.000,0.000000000
30.024,196.000,0.000000000
30.424,196.000,0.000000000
30.825,195.000,0.000000000
31.225,195.000,0.000000000
31.625,195.000,0.000000000
32.026,195.000,0.000000000
32.426,195.000,0.000000000
32.826,194.000,0.000000000
33.227,194.000,0.000000000
33.627,194.000,0.000000000
34.027,194.000,0.000000000
34.428,194.000,0.000000000
34.828,194.000,0.000000000
35.228,194.000,0.000000000
35.629,194.000,0.000000000
36.029,195.000,0.000000000
36.429,195.000,0.000000000
36.829,196.000,0.000000000
37.230,196.000,0.000000000
37.630,197.000,0.000000000
38.030,197.000,0.000000000
38.431,198.000,0.000000000
38.831,198.000,0.000000000
39.231,199.000,0.000000000
39.632,199.000,0.000000000
40.032,199.000,0.000000000
40.432,200.000,0.000000000
40.833,200.000,0.000000000
41.233,200.000,0.000000000
41.633,199.000,0.000000000
42.034,199.000,0.000000000
42.434,199.000,0.000000000
42.834,198.000,0.000000000
43.235,198.000,0.000000000
43.635,197.000,0.000000000
44.035,196.000,0.000000000
44.436,195.000,0.000000000
44.836,195.000,0.000000000
45.236,194.000,0.000000000
45.637,193.000,0.000000000
46.037,192.000,0.000000000
46.437,191.000,0.000000000
46.837,190.000,0.000000000
47.238,189.000,0.000000000
47.638,188.000,0.000000000
