#Frequency,Velocity,Velstd
4.804,576.000,0.000000000
5.204,513.000,0.000000000
5.604,519.000,0.000000000
6.005,546.000,0.000000000
6.405,481.000,0.000000000
6.805,433.000,0.000000000
7.206,363.000,0.000000000
7.606,323.000,0.000000000
8.006,287.000,0.000000000
8.407,270.000,0.000000000
8.807,276.000,0.000000000
9.207,315.000,0.000000000
9.608,374.000,0.000000000
10.008,313.000,0.000000000
10.408,233.000,0.000000000
10.809,229.000,0.000000000
11.209,242.000,0.000000000
11.609,224.000,0.000000000
12.010,204.000,0.000000000
12.410,200.000,0.000000000
12.810,201.000,0.000000000
13.211,199.000,0.000000000
13.611,191.000,0.000000000
14.011,184.000,0.000000000
14.412,183.000,0.000000000
14.812,186.000,0.000000000
15.212,189.000,0.000000000
15.612,188.000,0.000000000
16.013,182.000,0.000000000
16.413,176.000,0.000000000
16.813,173.000,0.000000000
17.214,172.000,0.000000000
17.614,173.000,0.000000000
18.014,175.000,0.000000000
18.415,175.000,0.000000000
18.815,174.000,0.000000000
19.215,172.000,0.000000000
19.616,171.000,0.000000000
20.016,169.000,0.000000000
20.416,169.000,0.000000000
20.817,168.000,0.000000000
21.217,168.000,0.000000000
21.617,168.000,0.000000000
22.018,169.000,0.000000000
22.418,170.000,0.000000000
22.818,171.000,0.000000000
23.219,172.000,0.000000000
23.619,174.000,0.000000000
24.019,176.000,0.000000000
24.420,178.000,0.000000000
24.820,180.000,0.000000000
25.220,182.000,0.000000000
25.620,183.000,0.000000000
26.021,183.000,0.000000000
26.421,184.000,0.000000000
26.821,184.000,0.000000000
27.222,184.000,0.000000000
27.622,184.000,0.000000000
28.022,184.000,0.000000000
28.423,183.000,0.000000000
28.823,183.000,0.000000000
29.223,182.000,0.000000000
29.624,182.000,0.000000000
30.024,182.000,0.000000000
30.424,181.000,0.000000000
30.825,181.000,0.000000000
31.225,180.000,0.000000000
31.625,180.000,0.000000000
32.026,179.000,0.000000000
32.426,179.000,0.000000000
32.826,178.000,0.000000000
33.227,178.000,0.000000000
33.627,178.000,0.000000000
34.027,177.000,0.000000000
34.428,177.000,0.000000000
34.828,177.000,0.000000000
35.228,176.000,0.000000000
35.629,176.000,0.000000000
36.029,176.000,0.000000000
36.429,176.000,0.000000000
36.829,176.000,0.000000000
37.230,176.000,0.000000000
37.630,176.000,0.000000000
38.030,177.000,0.000000000
38.431,177.000,0.000000000
38.831,177.000,0.000000000
39.231,178.000,0.000000000
39.632,178.000,0.000000000
40.032,179.000,0.000000000
40.432,179.000,0.000000000
40.833,180.000,0.000000000
41.233,180.000,0.000000000
41.633,181.000,0.000000000
42.034,182.000,0.000000000
42.434,182.000,0.000000000
42.834,183.000,0.000000000
43.235,183.000,0.000000000
43.635,184.000,0.000000000
44.035,184.000,0.000000000
44.436,185.000,0.000000000
44.836,185.000,0.000000000
45.236,185.000,0.000000000
45.637,186.000,0.000000000
46.037,186.000,0.000000000
46.437,187.000,0.000000000
46.837,187.000,0.000000000
47.238,187.000,0.000000000
47.638,187.000,0.000000000
48.038,187.000,0.000000000
48.439,187.000,0.000000000
48.839,187.000,0.000000000
