#Frequency,Velocity,Velstd
4.003,-12127.779,0.000000000
4.404,1598.774,0.000000000
4.804,1267.353,0.000000000
5.204,567.205,0.000000000
5.604,503.449,0.000000000
6.005,359.478,0.000000000
6.405,261.996,0.000000000
6.805,204.790,0.000000000
7.206,166.616,0.000000000
7.606,182.978,0.000000000
8.006,118.275,0.000000000
8.407,128.633,0.000000000
8.807,156.543,0.000000000
9.207,445.682,0.000000000
9.608,308.758,0.000000000
10.008,537.903,0.000000000
10.408,446.610,0.000000000
10.809,448.866,0.000000000
11.209,324.942,0.000000000
11.609,230.887,0.000000000
12.010,320.087,0.000000000
12.410,256.322,0.000000000
12.810,201.710,0.000000000
13.211,193.461,0.000000000
13.611,176.021,0.000000000
14.011,204.606,0.000000000
14.412,198.510,0.000000000
14.812,192.389,0.000000000
15.212,245.797,0.000000000
15.612,236.510,0.000000000
16.013,207.935,0.000000000
16.413,243.021,0.000000000
16.813,216.358,0.000000000
17.214,191.717,0.000000000
17.614,201.526,0.000000000
18.014,169.302,0.000000000
18.415,166.073,0.000000000
18.815,195.409,0.000000000
19.215,194.977,0.000000000
19.616,155.651,0.000000000
20.016,166.474,0.000000000
20.416,190.783,0.000000000
20.817,192.071,0.000000000
21.217,154.580,0.000000000
21.617,172.365,0.000000000
22.018,192.621,0.000000000
22.418,197.134,0.000000000
22.818,167.783,0.000000000
23.219,197.400,0.000000000
23.619,208.712,0.000000000
24.019,212.440,0.000000000
24.420,210.156,0.000000000
24.820,216.158,0.000000000
25.220,215.854,0.000000000
25.620,214.247,0.000000000
26.021,214.963,0.000000000
26.421,214.265,0.000000000
26.821,210.356,0.000000000
27.222,205.413,0.000000000
27.622,208.074,0.000000000
28.022,208.213,0.000000000
28.423,209.102,0.000000000
28.823,202.051,0.000000000
29.223,202.346,0.000000000
29.624,204.444,0.000000000
30.024,203.208,0.000000000
30.424,192.953,0.000000000
30.825,199.163,0.000000000
31.225,201.700,0.000000000
31.625,201.606,0.000000000
32.026,189.681,0.000000000
32.426,196.787,0.000000000
32.826,201.865,0.000000000
33.227,202.185,0.000000000
33.627,194.996,0.000000000
34.027,200.732,0.000000000
34.428,204.059,0.000000000
34.828,204.612,0.000000000
35.228,201.681,0.000000000
35.629,205.877,0.000000000
36.029,205.366,0.000000000
36.429,203.408,0.000000000
36.829,209.109,0.000000000
37.230,209.937,0.000000000
37.630,209.100,0.000000000
38.030,200.307,0.000000000
38.431,210.133,0.000000000
38.831,204.625,0.000000000
39.231,205.078,0.000000000
39.632,211.278,0.000000000
40.032,200.053,0.000000000
40.432,202.218,0.000000000
40.833,203.534,0.000000000
41.233,205.167,0.000000000
41.633,200.567,0.000000000
42.034,198.959,0.000000000
42.434,198.364,0.000000000
42.834,197.444,0.000000000
43.235,195.526,0.000000000
43.635,193.577,0.000000000
44.035,186.797,0.000000000
44.436,195.312,0.000000000
44.836,192.155,0.000000000
45.236,185.953,0.000000000
45.637,193.032,0.000000000
46.037,180.939,0.000000000
46.437,191.739,0.000000000
46.837,185.753,0.000000000
47.238,185.275,0.000000000
47.638,182.159,0.000000000
48.038,188.751,0.000000000
48.439,183.464,0.000000000
48.839,182.292,0.000000000
49.239,182.234,0.000000000
49.640,200.538,0.000000000
50.040,182.426,0.000000000
50.440,182.534,0.000000000
50.841,182.702,0.000000000
51.241,197.807,0.000000000
51.641,181.522,0.000000000
52.042,182.180,0.000000000
52.442,182.950,0.000000000
52.842,180.044,0.000000000
53.243,181.326,0.000000000
53.643,182.630,0.000000000
54.043,182.827,0.000000000
54.444,180.409,0.000000000
54.844,182.037,0.000000000
55.244,186.516,0.000000000
55.645,-41934.110,0.000000000
56.045,184.400,0.000000000
56.445,181.508,0.000000000
56.845,181.874,0.000000000
57.246,184.520,0.000000000
57.646,187.689,0.000000000
58.046,183.168,0.000000000
58.447,184.981,0.000000000
58.847,188.759,0.000000000
59.247,191.199,0.000000000
59.648,186.461,0.000000000
60.048,190.671,0.000000000
