#Frequency,Velocity,Velstd
7.324,1693.526,0.000000000
7.989,1543.460,0.000000000
8.655,1479.428,0.000000000
9.321,1297.698,0.000000000
9.987,1442.869,0.000000000
10.652,840.692,0.000000000
11.318,698.429,0.000000000
11.984,568.344,0.000000000
12.650,506.097,0.000000000
13.316,466.073,0.000000000
13.981,431.556,0.000000000
14.647,398.559,0.000000000
15.313,370.024,0.000000000
15.979,342.414,0.000000000
16.644,319.473,0.000000000
17.310,298.564,0.000000000
17.976,281.556,0.000000000
18.642,267.402,0.000000000
19.308,253.384,0.000000000
19.973,241.253,0.000000000
20.639,231.787,0.000000000
21.305,225.104,0.000000000
21.971,220.003,0.000000000
22.636,216.096,0.000000000
23.302,213.011,0.000000000
23.968,210.503,0.000000000
24.634,208.311,0.000000000
25.300,206.562,0.000000000
25.965,205.122,0.000000000
26.631,203.866,0.000000000
27.297,202.890,0.000000000
27.963,201.990,0.000000000
28.628,201.179,0.000000000
29.294,200.401,0.000000000
29.960,199.694,0.000000000
30.626,199.164,0.000000000
31.292,198.683,0.000000000
31.957,198.294,0.000000000
32.623,197.933,0.000000000
33.289,197.687,0.000000000
33.955,197.424,0.000000000
34.621,197.097,0.000000000
35.286,196.878,0.000000000
35.952,196.612,0.000000000
36.618,196.407,0.000000000
37.284,196.259,0.000000000
37.949,196.127,0.000000000
38.615,196.065,0.000000000
39.281,196.044,0.000000000
39.947,196.032,0.000000000
40.613,195.971,0.000000000
41.278,195.924,0.000000000
41.944,195.813,0.000000000
42.610,195.647,0.000000000
43.276,195.517,0.000000000
43.941,195.360,0.000000000
44.607,195.222,0.000000000
45.273,195.199,0.000000000
45.939,195.339,0.000000000
46.605,195.577,0.000000000
47.270,195.920,0.000000000
47.936,196.440,0.000000000
48.602,197.037,0.000000000
49.268,197.580,0.000000000
49.933,198.175,0.000000000
