#Frequency,Velocity,Velstd
7.324,440.272,0.000000000
7.989,900.070,0.000000000
8.655,1650.435,0.000000000
9.321,2283.637,0.000000000
9.987,1206.334,0.000000000
10.652,1049.374,0.000000000
11.318,1030.818,0.000000000
11.984,1291.376,0.000000000
12.650,1577.075,0.000000000
13.316,1522.992,0.000000000
13.981,1198.496,0.000000000
14.647,877.462,0.000000000
15.313,657.099,0.000000000
15.979,526.856,0.000000000
16.644,452.742,0.000000000
17.310,407.200,0.000000000
17.976,374.326,0.000000000
18.642,345.857,0.000000000
19.308,317.169,0.000000000
19.973,288.661,0.000000000
20.639,265.544,0.000000000
21.305,250.112,0.000000000
21.971,239.343,0.000000000
22.636,231.532,0.000000000
23.302,225.676,0.000000000
23.968,221.240,0.000000000
24.634,217.717,0.000000000
25.300,214.687,0.000000000
25.965,212.322,0.000000000
26.631,210.301,0.000000000
27.297,208.733,0.000000000
27.963,207.339,0.000000000
28.628,206.152,0.000000000
29.294,205.051,0.000000000
29.960,204.044,0.000000000
30.626,203.159,0.000000000
31.292,202.323,0.000000000
31.957,201.600,0.000000000
32.623,200.919,0.000000000
33.289,200.369,0.000000000
33.955,199.902,0.000000000
34.621,199.198,0.000000000
35.286,198.701,0.000000000
35.952,198.210,0.000000000
36.618,197.798,0.000000000
37.284,197.429,0.000000000
37.949,197.138,0.000000000
38.615,196.908,0.000000000
39.281,196.731,0.000000000
39.947,196.601,0.000000000
40.613,196.436,0.000000000
41.278,196.285,0.000000000
41.944,196.080,0.000000000
42.610,195.843,0.000000000
43.276,195.620,0.000000000
43.941,195.388,0.000000000
44.607,195.208,0.000000000
45.273,195.135,0.000000000
45.939,195.276,0.000000000
46.605,195.494,0.000000000
47.270,195.858,0.000000000
47.936,196.421,0.000000000
48.602,197.081,0.000000000
49.268,197.776,0.000000000
49.933,198.551,0.000000000
