#Frequency,Velocity,Velstd
7.324,4360.094,0.000000000
7.989,1780.526,0.000000000
8.655,1270.017,0.000000000
9.321,2153.713,0.000000000
9.987,2407.165,0.000000000
10.652,2139.776,0.000000000
11.318,1760.987,0.000000000
11.984,1514.322,0.000000000
12.650,1228.279,0.000000000
13.316,953.383,0.000000000
13.981,749.793,0.000000000
14.647,610.621,0.000000000
15.313,517.486,0.000000000
15.979,450.975,0.000000000
16.644,404.867,0.000000000
17.310,368.942,0.000000000
17.976,340.760,0.000000000
18.642,316.823,0.000000000
19.308,293.730,0.000000000
19.973,271.951,0.000000000
20.639,253.962,0.000000000
21.305,241.578,0.000000000
21.971,232.695,0.000000000
22.636,226.193,0.000000000
23.302,221.249,0.000000000
23.968,217.450,0.000000000
24.634,214.359,0.000000000
25.300,211.796,0.000000000
25.965,209.749,0.000000000
26.631,207.995,0.000000000
27.297,206.611,0.000000000
27.963,205.369,0.000000000
28.628,204.280,0.000000000
29.294,203.270,0.000000000
29.960,202.359,0.000000000
30.626,201.594,0.000000000
31.292,200.887,0.000000000
31.957,200.295,0.000000000
32.623,199.740,0.000000000
33.289,199.311,0.000000000
33.955,198.919,0.000000000
34.621,198.378,0.000000000
35.286,197.996,0.000000000
35.952,197.597,0.000000000
36.618,197.271,0.000000000
37.284,196.997,0.000000000
37.949,196.776,0.000000000
38.615,196.619,0.000000000
39.281,196.512,0.000000000
39.947,196.436,0.000000000
40.613,196.318,0.000000000
41.278,196.215,0.000000000
41.944,196.051,0.000000000
42.610,195.847,0.000000000
43.276,195.664,0.000000000
43.941,195.463,0.000000000
44.607,195.299,0.000000000
45.273,195.244,0.000000000
45.939,195.375,0.000000000
46.605,195.590,0.000000000
47.270,195.932,0.000000000
47.936,196.457,0.000000000
48.602,197.063,0.000000000
49.268,197.664,0.000000000
49.933,198.324,0.000000000
