#Frequency,Velocity,Velstd
7.324,484.251,0.000000000
7.989,428.533,0.000000000
8.655,391.106,0.000000000
9.321,366.329,0.000000000
9.987,355.241,0.000000000
10.652,321.629,0.000000000
11.318,296.460,0.000000000
11.984,280.161,0.000000000
12.650,270.455,0.000000000
13.316,264.441,0.000000000
13.981,259.436,0.000000000
14.647,255.297,0.000000000
15.313,251.747,0.000000000
15.979,246.646,0.000000000
16.644,242.000,0.000000000
17.310,236.867,0.000000000
17.976,232.170,0.000000000
18.642,227.335,0.000000000
19.308,221.781,0.000000000
19.973,217.172,0.000000000
20.639,213.523,0.000000000
21.305,210.779,0.000000000
21.971,208.359,0.000000000
22.636,206.503,0.000000000
23.302,204.899,0.000000000
23.968,203.542,0.000000000
24.634,202.196,0.000000000
25.300,201.229,0.000000000
25.965,200.406,0.000000000
26.631,199.699,0.000000000
27.297,199.213,0.000000000
27.963,198.654,0.000000000
28.628,198.189,0.000000000
29.294,197.666,0.000000000
29.960,197.151,0.000000000
30.626,196.903,0.000000000
31.292,196.679,0.000000000
31.957,196.504,0.000000000
32.623,196.335,0.000000000
33.289,196.252,0.000000000
33.955,196.125,0.000000000
34.621,195.953,0.000000000
35.286,195.838,0.000000000
35.952,195.660,0.000000000
36.618,195.539,0.000000000
37.284,195.467,0.000000000
37.949,195.398,0.000000000
38.615,195.417,0.000000000
39.281,195.460,0.000000000
39.947,195.516,0.000000000
40.613,195.504,0.000000000
41.278,195.504,0.000000000
41.944,195.443,0.000000000
42.610,195.305,0.000000000
43.276,195.216,0.000000000
43.941,195.101,0.000000000
44.607,194.993,0.000000000
45.273,195.001,0.000000000
45.939,195.187,0.000000000
46.605,195.469,0.000000000
47.270,195.833,0.000000000
47.936,196.365,0.000000000
48.602,196.926,0.000000000
49.268,197.396,0.000000000
49.933,197.909,0.000000000
