#Frequency,Velocity,Velstd
1.997,71.618,0.000000000
2.663,123.891,0.000000000
3.329,159.928,0.000000000
3.995,202.388,0.000000000
4.660,233.302,0.000000000
5.326,280.565,0.000000000
5.992,333.695,0.000000000
6.658,374.354,0.000000000
7.324,383.091,0.000000000
7.989,406.340,0.000000000
8.655,430.654,0.000000000
9.321,447.894,0.000000000
9.987,481.666,0.000000000
10.652,474.223,0.000000000
11.318,446.008,0.000000000
11.984,426.526,0.000000000
12.650,403.369,0.000000000
13.316,358.011,0.000000000
13.981,317.948,0.000000000
14.647,303.063,0.000000000
15.313,295.615,0.000000000
15.979,287.084,0.000000000
16.644,279.000,0.000000000
17.310,267.732,0.000000000
17.976,249.153,0.000000000
18.642,243.650,0.000000000
19.308,235.656,0.000000000
19.973,227.458,0.000000000
20.639,220.617,0.000000000
21.305,215.246,0.000000000
21.971,209.630,0.000000000
22.636,205.795,0.000000000
23.302,203.212,0.000000000
23.968,201.229,0.000000000
24.634,199.593,0.000000000
25.300,198.279,0.000000000
25.965,197.256,0.000000000
26.631,196.360,0.000000000
27.297,195.377,0.000000000
27.963,194.507,0.000000000
28.628,193.667,0.000000000
29.294,192.989,0.000000000
29.960,192.379,0.000000000
30.626,191.748,0.000000000
31.292,191.276,0.000000000
31.957,190.887,0.000000000
32.623,190.447,0.000000000
33.289,190.196,0.000000000
33.955,189.965,0.000000000
34.621,189.825,0.000000000
35.286,189.563,0.000000000
35.952,189.460,0.000000000
36.618,189.408,0.000000000
37.284,189.163,0.000000000
37.949,189.195,0.000000000
38.615,189.119,0.000000000
39.281,189.057,0.000000000
39.947,188.953,0.000000000
40.613,189.033,0.000000000
41.278,188.919,0.000000000
41.944,188.843,0.000000000
42.610,188.795,0.000000000
43.276,188.892,0.000000000
43.941,188.748,0.000000000
44.607,188.639,0.000000000
45.273,188.542,0.000000000
45.939,188.597,0.000000000
46.605,188.316,0.000000000
47.270,188.213,0.000000000
47.936,188.212,0.000000000
48.602,188.124,0.000000000
49.268,187.804,0.000000000
49.933,187.801,0.000000000
50.599,187.825,0.000000000
51.265,187.654,0.000000000
51.931,187.070,0.000000000
52.597,186.990,0.000000000
53.262,191.633,0.000000000
53.928,196.639,0.000000000
54.594,220.096,0.000000000
55.260,311.011,0.000000000
55.925,333.753,0.000000000
56.591,223.065,0.000000000
57.257,209.387,0.000000000
57.923,197.041,0.000000000
58.589,196.676,0.000000000
59.254,196.242,0.000000000
59.920,196.185,0.000000000
60.586,193.495,0.000000000
61.252,193.696,0.000000000
61.917,191.049,0.000000000
62.583,192.649,0.000000000
63.249,192.752,0.000000000
63.915,193.038,0.000000000
64.581,195.303,0.000000000
65.246,199.905,0.000000000
65.912,201.609,0.000000000
66.578,205.349,0.000000000
67.244,209.514,0.000000000
67.909,215.181,0.000000000
68.575,222.941,0.000000000
69.241,232.364,0.000000000
69.907,240.287,0.000000000
70.573,293.677,0.000000000
71.238,365.079,0.000000000
71.904,503.483,0.000000000
72.570,800.784,0.000000000
73.236,1396.213,0.000000000
73.901,1413.124,0.000000000
74.567,914.364,0.000000000
75.233,697.844,0.000000000
75.899,576.184,0.000000000
76.565,502.091,0.000000000
77.230,463.972,0.000000000
77.896,424.003,0.000000000
78.562,436.534,0.000000000
79.228,447.678,0.000000000
79.893,426.138,0.000000000
