#Frequency,Velocity,Velstd
1.997,62.451,0.000000000
2.663,126.723,0.000000000
3.329,160.175,0.000000000
3.995,197.205,0.000000000
4.660,230.854,0.000000000
5.326,282.037,0.000000000
5.992,343.775,0.000000000
6.658,434.502,0.000000000
7.324,447.324,0.000000000
7.989,465.362,0.000000000
8.655,508.221,0.000000000
9.321,538.417,0.000000000
9.987,565.009,0.000000000
10.652,574.109,0.000000000
11.318,557.119,0.000000000
11.984,550.403,0.000000000
12.650,528.388,0.000000000
13.316,466.630,0.000000000
13.981,406.866,0.000000000
14.647,386.071,0.000000000
15.313,377.889,0.000000000
15.979,367.070,0.000000000
16.644,360.275,0.000000000
17.310,343.089,0.000000000
17.976,286.252,0.000000000
18.642,283.905,0.000000000
19.308,270.637,0.000000000
19.973,255.827,0.000000000
20.639,244.809,0.000000000
21.305,236.437,0.000000000
21.971,224.254,0.000000000
22.636,217.622,0.000000000
23.302,214.184,0.000000000
23.968,210.993,0.000000000
24.634,208.017,0.000000000
25.300,205.484,0.000000000
25.965,203.525,0.000000000
26.631,201.892,0.000000000
27.297,200.266,0.000000000
27.963,199.100,0.000000000
28.628,197.595,0.000000000
29.294,196.646,0.000000000
29.960,195.765,0.000000000
30.626,194.880,0.000000000
31.292,194.319,0.000000000
31.957,193.792,0.000000000
32.623,193.107,0.000000000
33.289,192.665,0.000000000
33.955,192.495,0.000000000
34.621,192.417,0.000000000
35.286,191.831,0.000000000
35.952,191.856,0.000000000
36.618,191.850,0.000000000
37.284,191.148,0.000000000
37.949,191.328,0.000000000
38.615,190.989,0.000000000
39.281,190.962,0.000000000
39.947,190.477,0.000000000
40.613,190.890,0.000000000
41.278,190.368,0.000000000
41.944,190.480,0.000000000
42.610,190.399,0.000000000
43.276,190.680,0.000000000
43.941,190.537,0.000000000
44.607,190.226,0.000000000
45.273,190.278,0.000000000
45.939,190.385,0.000000000
46.605,189.767,0.000000000
47.270,189.407,0.000000000
47.936,189.594,0.000000000
48.602,189.660,0.000000000
49.268,188.813,0.000000000
49.933,189.029,0.000000000
50.599,189.339,0.000000000
51.265,189.442,0.000000000
51.931,188.043,0.000000000
52.597,188.577,0.000000000
53.262,192.831,0.000000000
53.928,195.209,0.000000000
54.594,207.000,0.000000000
55.260,269.939,0.000000000
55.925,301.993,0.000000000
56.591,210.077,0.000000000
57.257,203.833,0.000000000
57.923,196.568,0.000000000
58.589,195.784,0.000000000
59.254,195.076,0.000000000
59.920,194.873,0.000000000
60.586,190.787,0.000000000
61.252,193.391,0.000000000
61.917,191.223,0.000000000
62.583,192.115,0.000000000
63.249,192.743,0.000000000
63.915,192.939,0.000000000
64.581,194.459,0.000000000
65.246,196.965,0.000000000
65.912,199.128,0.000000000
66.578,198.775,0.000000000
67.244,201.552,0.000000000
67.909,200.847,0.000000000
68.575,204.985,0.000000000
69.241,214.438,0.000000000
69.907,229.540,0.000000000
70.573,265.762,0.000000000
71.238,322.758,0.000000000
71.904,439.243,0.000000000
72.570,730.961,0.000000000
73.236,1344.796,0.000000000
73.901,1344.008,0.000000000
74.567,858.289,0.000000000
75.233,639.993,0.000000000
75.899,493.824,0.000000000
76.565,429.773,0.000000000
77.230,394.440,0.000000000
77.896,365.139,0.000000000
78.562,387.498,0.000000000
79.228,401.715,0.000000000
79.893,391.518,0.000000000
